Keyword Search,Company Name,Start Date,End Date,Funding Amount,Phase,Program,Solicitation Number,Source Link
"2020 Company, LLC","2020 Company, LLC",01/19/2007,01/18/2008,"$99,647.00",Phase I,STTR,,https://legacy.www.sbir.gov/sbirsearch/detail/76435
"2020 Company, LLC","2020 Company, LLC",01/21/2005,01/23/2006,"$99,907.00",Phase I,STTR,,https://legacy.www.sbir.gov/sbirsearch/detail/76432
214 Technologies Inc.,214 Technologies Inc.,01/06/2021,07/06/2021,"$149,489.00",Phase I,STTR,X20.D,https://legacy.www.sbir.gov/sbirsearch/detail/1943495
214 Technologies Inc.,214 Technologies Inc.,07/10/2020,07/10/2021,"$999,102.00",Phase II,SBIR,X20.R,https://legacy.www.sbir.gov/sbirsearch/detail/1938311
214 Technologies Inc.,214 Technologies Inc.,03/06/2019,06/04/2019,"$49,646.00",Phase I,SBIR,19.1,https://legacy.www.sbir.gov/sbirsearch/detail/1854997
214 Technologies Inc.,214 Technologies Inc.,08/02/2019,08/02/2021,"$558,782.00",Phase II,SBIR,19.1,https://legacy.www.sbir.gov/sbirsearch/detail/1935625
21MedTech LLC,21MedTech LLC,02/01/2023,01/31/2025,"$999,978.00",Phase II,SBIR,PA21-259,https://legacy.www.sbir.gov/sbirsearch/detail/2507041
21MedTech LLC,21MedTech LLC,09/13/2021,08/31/2023,"$1,730,751.00",Phase II,SBIR,NS20-011,https://legacy.www.sbir.gov/sbirsearch/detail/2189677
231 SHEEP LLC,231 SHEEP LLC,11/03/2021,02/03/2022,"$49,984.00",Phase I,SBIR,X21.2,https://legacy.www.sbir.gov/sbirsearch/detail/2215593
231 SHEEP LLC,231 SHEEP LLC,07/22/2022,10/23/2023,"$749,929.00",Phase II,SBIR,X21.2,https://legacy.www.sbir.gov/sbirsearch/detail/2348693
"2B TECHNOLOGIES, INC.","2B TECHNOLOGIES, INC.",01/01/2018,09/30/2018,"$223,717.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1499261
"2B TECHNOLOGIES, INC.","2B TECHNOLOGIES, INC.",08/01/2017,10/31/2018,"$149,492.00",Phase I,SBIR,PA16-302,https://legacy.www.sbir.gov/sbirsearch/detail/1326109
"2B TECHNOLOGIES, INC.","2B TECHNOLOGIES, INC.",08/01/2015,04/30/2018,"$984,180.00",Phase II,SBIR,PA14-071,https://legacy.www.sbir.gov/sbirsearch/detail/1047685
"2B TECHNOLOGIES, INC.","2B TECHNOLOGIES, INC.",,,"$149,690.00",Phase I,SBIR,PA13-234,https://legacy.www.sbir.gov/sbirsearch/detail/705705
"2B TECHNOLOGIES, INC.","2B TECHNOLOGIES, INC.",,,"$736,230.00",Phase II,SBIR,PHS2010-2,https://legacy.www.sbir.gov/sbirsearch/detail/801
"2B TECHNOLOGIES, INC.","2B TECHNOLOGIES, INC.",,,"$98,622.00",Phase I,SBIR,PHS2007-2,https://legacy.www.sbir.gov/sbirsearch/detail/67910
"2B TECHNOLOGIES, INC.","2B TECHNOLOGIES, INC.",,,"$697,582.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/67914
"2B TECHNOLOGIES, INC.","2B TECHNOLOGIES, INC.",,,"$80,455.00",Phase I,SBIR,PHS2006-2,https://legacy.www.sbir.gov/sbirsearch/detail/67908
"2B TECHNOLOGIES, INC.","2B TECHNOLOGIES, INC.",,,"$99,982.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/67912
"2B TECHNOLOGIES, INC.","2B TECHNOLOGIES, INC.",,,"$750,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/67904
"2CIMPLE, INC.","2CIMPLE, INC.",,,"$499,980.00",Phase II,SBIR,NSF 08-548,https://legacy.www.sbir.gov/sbirsearch/detail/2075
"2CIMPLE, INC.","2CIMPLE, INC.",,,"$99,831.00",Phase I,SBIR,NSF 08-548,https://legacy.www.sbir.gov/sbirsearch/detail/97687
2ENOVATE LLC,2ENOVATE LLC,08/02/2019,11/08/2019,"$24,948.00",Phase I,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1858233
2INNOVATE LLC,2INNOVATE LLC,09/01/2023,04/30/2024,"$275,000.00",Phase I,STTR,NSF 22-551,https://legacy.www.sbir.gov/sbirsearch/detail/2483135
"2KR SYSTEMS, LLC","2KR SYSTEMS, LLC",03/01/2022,02/28/2023,"$256,000.00",Phase I,SBIR,NSF 21-562,https://legacy.www.sbir.gov/sbirsearch/detail/2288543
2LRESEARCH,2LRESEARCH,02/13/2008,08/13/2009,"$100,000.00",Phase I,SBIR,2007.3,https://legacy.www.sbir.gov/sbirsearch/detail/68502
2LRESEARCH,2LRESEARCH,,,"$100,000.00",Phase I,STTR,,https://legacy.www.sbir.gov/sbirsearch/detail/68500
2LRESEARCH,2LRESEARCH,06/13/2005,12/14/2006,"$749,999.00",Phase II,SBIR,2004.1,https://legacy.www.sbir.gov/sbirsearch/detail/68491
2LRESEARCH,2LRESEARCH,02/07/2005,08/06/2005,"$100,000.00",Phase I,SBIR,2004.4,https://legacy.www.sbir.gov/sbirsearch/detail/68495
2LRESEARCH,2LRESEARCH,02/23/2005,02/23/2006,"$100,000.00",Phase I,SBIR,2004.3,https://legacy.www.sbir.gov/sbirsearch/detail/68497
2LRESEARCH,2LRESEARCH,05/25/2004,11/25/2004,"$100,000.00",Phase I,SBIR,2004.1,https://legacy.www.sbir.gov/sbirsearch/detail/68489
2LRESEARCH,2LRESEARCH,05/25/2004,11/25/2004,"$100,000.00",Phase I,SBIR,2004.1,https://legacy.www.sbir.gov/sbirsearch/detail/68493
"2PHASE TECHNOLOGIES, INC.","2PHASE TECHNOLOGIES, INC.",04/16/2007,08/16/2009,"$749,685.00",Phase II,SBIR,2006.1,https://legacy.www.sbir.gov/sbirsearch/detail/68619
"2PHASE TECHNOLOGIES, INC.","2PHASE TECHNOLOGIES, INC.",04/27/2006,08/27/2007,"$99,931.00",Phase I,SBIR,2006.1,https://legacy.www.sbir.gov/sbirsearch/detail/68617
"2PHASE TECHNOLOGIES, INC.","2PHASE TECHNOLOGIES, INC.",12/20/2005,12/20/2007,"$1,219,540.00",Phase II,SBIR,2003.2,https://legacy.www.sbir.gov/sbirsearch/detail/68615
"2PHASE TECHNOLOGIES, INC.","2PHASE TECHNOLOGIES, INC.",08/31/2004,12/01/2006,"$740,102.00",Phase II,SBIR,2003.1,https://legacy.www.sbir.gov/sbirsearch/detail/68611
"2PHASE TECHNOLOGIES, INC.","2PHASE TECHNOLOGIES, INC.",12/05/2003,06/04/2004,"$105,817.00",Phase I,SBIR,2003.2,https://legacy.www.sbir.gov/sbirsearch/detail/68613
"2PHASE TECHNOLOGIES, INC.","2PHASE TECHNOLOGIES, INC.",,,"$69,794.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/68609
2SIGMA SCHOOL INC,2SIGMA SCHOOL INC,07/17/2023,07/17/2025,"$1,000,000.00",Phase II,SBIR,91990023R0016,https://legacy.www.sbir.gov/sbirsearch/detail/2582537
2SIGMA SCHOOL INC,2SIGMA SCHOOL INC,05/16/2022,01/16/2023,"$250,000.00",Phase I,SBIR,91990022R0001,https://legacy.www.sbir.gov/sbirsearch/detail/2297789
2W ITech LLC,2W ITech LLC,06/01/2020,05/31/2022,"$300,000.00",Phase II,SBIR,68HERC20R0005,https://legacy.www.sbir.gov/sbirsearch/detail/1895075
2W ITech LLC,2W ITech LLC,01/31/2020,08/03/2020,"$166,500.00",Phase I,STTR,19.B,https://legacy.www.sbir.gov/sbirsearch/detail/1930145
2W ITech LLC,2W ITech LLC,05/01/2019,10/31/2019,"$100,000.00",Phase I,SBIR,68HE0D18R0010,https://legacy.www.sbir.gov/sbirsearch/detail/1664809
2W ITech LLC,2W ITech LLC,04/09/2018,01/08/2019,"$150,001.00",Phase I,SBIR,DE-FOA-0001770,https://legacy.www.sbir.gov/sbirsearch/detail/1504883
2W ITech LLC,2W ITech LLC,12/15/2016,05/31/2017,"$225,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1216509
2W ITech LLC,2W ITech LLC,09/01/2017,04/30/2018,"$100,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1407315
2WITECH SOLUTIONS LLC,2WITECH SOLUTIONS LLC,05/19/2023,04/30/2024,"$173,075.00",Phase I,SBIR,PA22-176,https://legacy.www.sbir.gov/sbirsearch/detail/2509653
2WITECH SOLUTIONS LLC,2WITECH SOLUTIONS LLC,02/14/2022,11/13/2022,"$256,500.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/2232695
2WITECH SOLUTIONS LLC,2WITECH SOLUTIONS LLC,08/01/2020,07/31/2021,"$256,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1840081
2X4LAB LLC,2X4LAB LLC,10/28/2021,01/27/2022,"$49,691.00",Phase I,SBIR,X21.2,https://legacy.www.sbir.gov/sbirsearch/detail/2215749
"3 C CATTLE FEEDERS, INC.","3 C CATTLE FEEDERS, INC.",,,"$349,422.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/68731
"3 C CATTLE FEEDERS, INC.","3 C CATTLE FEEDERS, INC.",,,"$79,747.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/68729
3 ROCKS ENGINEERING LLC,3 ROCKS ENGINEERING LLC,04/21/2023,02/29/2024,"$122,402.00",Phase I,SBIR,USDA-NIFA-SBIR-009301,https://legacy.www.sbir.gov/sbirsearch/detail/2487807
3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,08/01/2023,07/31/2024,"$275,722.00",Phase I,SBIR,PA21-259,https://legacy.www.sbir.gov/sbirsearch/detail/2507259
3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,05/01/2023,04/30/2025,"$943,672.00",Phase II,SBIR,PA20-272,https://legacy.www.sbir.gov/sbirsearch/detail/2513329
3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,02/10/2022,01/31/2024,"$493,142.00",Phase I,SBIR,PA20-262,https://legacy.www.sbir.gov/sbirsearch/detail/2336829
3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,09/01/2021,08/31/2022,"$259,291.00",Phase I,SBIR,PA20-262,https://legacy.www.sbir.gov/sbirsearch/detail/2191265
3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,09/30/2020,09/29/2021,"$243,500.00",Phase I,SBIR,PA19-272,https://legacy.www.sbir.gov/sbirsearch/detail/1908603
3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,09/01/2019,08/31/2020,"$229,982.00",Phase I,SBIR,PA18-574,https://legacy.www.sbir.gov/sbirsearch/detail/1689663
3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,05/10/2018,01/09/2019,"$199,997.00",Phase I,SBIR,99190018R0006,https://legacy.www.sbir.gov/sbirsearch/detail/1553145
3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,12/01/2017,05/31/2019,"$209,696.00",Phase I,SBIR,PA16-302,https://legacy.www.sbir.gov/sbirsearch/detail/1565367
3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,09/20/2018,07/31/2021,"$1,378,391.00",Phase II,SBIR,PAR17-034,https://legacy.www.sbir.gov/sbirsearch/detail/1569585
3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,09/01/2018,08/31/2020,"$1,416,154.00",Phase II,SBIR,PA16-302,https://legacy.www.sbir.gov/sbirsearch/detail/1571489
"3+2 PHARMA, LLC","3+2 PHARMA, LLC",03/05/2022,02/28/2023,"$334,008.00",Phase I,SBIR,PA21-259,https://legacy.www.sbir.gov/sbirsearch/detail/2337863
300 BELOW INC,300 BELOW INC,11/26/2018,02/14/2019,"$50,000.00",Phase I,SBIR,18.3,https://legacy.www.sbir.gov/sbirsearch/detail/1853415
300 BELOW INC,300 BELOW INC,03/06/2019,05/29/2020,"$746,261.00",Phase II,SBIR,18.3,https://legacy.www.sbir.gov/sbirsearch/detail/1861045
300 BELOW INC,300 BELOW INC,08/07/2019,08/07/2021,"$749,021.00",Phase II,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1862005
361 INTERACTIVE LLC,361 INTERACTIVE LLC,09/29/2023,09/28/2025,"$1,799,973.00",Phase II,SBIR,23.1,https://legacy.www.sbir.gov/sbirsearch/detail/2561701
361 INTERACTIVE LLC,361 INTERACTIVE LLC,07/17/2023,04/16/2024,"$149,938.00",Phase I,STTR,22.B,https://legacy.www.sbir.gov/sbirsearch/detail/2564523
361 INTERACTIVE LLC,361 INTERACTIVE LLC,08/22/2019,06/08/2020,"$99,954.00",Phase I,SBIR,19.1,https://legacy.www.sbir.gov/sbirsearch/detail/1845241
361 INTERACTIVE LLC,361 INTERACTIVE LLC,03/05/2019,09/04/2021,"$982,295.00",Phase II,SBIR,17.2,https://legacy.www.sbir.gov/sbirsearch/detail/1850683
361 INTERACTIVE LLC,361 INTERACTIVE LLC,01/07/2019,01/07/2021,"$50,000.00",Phase I,SBIR,18.2,https://legacy.www.sbir.gov/sbirsearch/detail/1852575
361 INTERACTIVE LLC,361 INTERACTIVE LLC,05/17/2019,05/17/2021,"$949,991.00",Phase II,SBIR,10.3,https://legacy.www.sbir.gov/sbirsearch/detail/1861181
361 INTERACTIVE LLC,361 INTERACTIVE LLC,10/10/2017,01/17/2018,"$224,820.00",Phase I,SBIR,2017.2,https://legacy.www.sbir.gov/sbirsearch/detail/1473529
361 INTERACTIVE LLC,361 INTERACTIVE LLC,10/23/2015,01/23/2018,"$749,870.00",Phase II,SBIR,2014.1,https://legacy.www.sbir.gov/sbirsearch/detail/1534541
361 INTERACTIVE LLC,361 INTERACTIVE LLC,07/08/2014,03/16/2015,"$149,948.00",Phase I,SBIR,2014.1,https://legacy.www.sbir.gov/sbirsearch/detail/688611
361 INTERACTIVE LLC,361 INTERACTIVE LLC,05/07/2012,,"$149,931.00",Phase I,SBIR,2011.3,https://legacy.www.sbir.gov/sbirsearch/detail/393703
3BAR BIOLOGICS INC.,3BAR BIOLOGICS INC.,08/30/2022,08/31/2024,"$650,000.00",Phase II,SBIR,USDA-NIFA-SBIR-008801,https://legacy.www.sbir.gov/sbirsearch/detail/2271571
3BAR BIOLOGICS INC.,3BAR BIOLOGICS INC.,03/08/2021,02/28/2022,"$100,000.00",Phase I,SBIR,USDA-NIFA-SBIR-007737,https://legacy.www.sbir.gov/sbirsearch/detail/2196281
3BAR BIOLOGICS INC.,3BAR BIOLOGICS INC.,09/01/2017,08/31/2019,"$600,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1407653
3BAR BIOLOGICS INC.,3BAR BIOLOGICS INC.,08/15/2016,04/14/2017,"$100,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1203769
3D AERIAL SOLUTIONS LLC,3D AERIAL SOLUTIONS LLC,03/06/2019,03/06/2021,"$648,876.00",Phase II,SBIR,18.2,https://legacy.www.sbir.gov/sbirsearch/detail/1899919
3D AERIAL SOLUTIONS LLC,3D AERIAL SOLUTIONS LLC,07/27/2018,09/27/2018,"$50,000.00",Phase I,SBIR,18.2,https://legacy.www.sbir.gov/sbirsearch/detail/1947499
3D ARRAY TECHNOLOGY LLC,3D ARRAY TECHNOLOGY LLC,07/10/2023,07/09/2024,"$250,000.00",Phase I,SBIR,DE-FOA-0002903,https://legacy.www.sbir.gov/sbirsearch/detail/2476433
3D ARRAY TECHNOLOGY LLC,3D ARRAY TECHNOLOGY LLC,07/10/2023,07/09/2024,"$200,000.00",Phase I,SBIR,DE-FOA-0002903,https://legacy.www.sbir.gov/sbirsearch/detail/2476445
3D ARRAY TECHNOLOGY LLC,3D ARRAY TECHNOLOGY LLC,10/01/2022,07/31/2025,"$800,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/2346223
3D ARRAY TECHNOLOGY LLC,3D ARRAY TECHNOLOGY LLC,06/28/2021,06/27/2022,"$200,000.00",Phase I,STTR,,https://legacy.www.sbir.gov/sbirsearch/detail/2159127
3D ARRAY TECHNOLOGY LLC,3D ARRAY TECHNOLOGY LLC,08/27/2020,03/01/2021,"$124,994.00",Phase I,SBIR,SBIR_20_P1,https://legacy.www.sbir.gov/sbirsearch/detail/1882127
3D ARRAY TECHNOLOGY LLC,3D ARRAY TECHNOLOGY LLC,07/02/2018,04/01/2019,"$150,000.00",Phase I,SBIR,DE-FOA-0001771,https://legacy.www.sbir.gov/sbirsearch/detail/1524137
3D ARRAY TECHNOLOGY LLC,3D ARRAY TECHNOLOGY LLC,09/01/2015,02/29/2016,"$100,000.00",Phase I,SBIR,SOL-NC-14-00014,https://legacy.www.sbir.gov/sbirsearch/detail/882457
"3D Biotek, LLC","3D Biotek, LLC",01/01/2014,12/31/2014,"$225,000.00",Phase I,STTR,,https://legacy.www.sbir.gov/sbirsearch/detail/703958
"3D Biotek, LLC","3D Biotek, LLC",,,"$237,965.00",Phase I,SBIR,PA11-096,https://legacy.www.sbir.gov/sbirsearch/detail/400822
"3D Biotek, LLC","3D Biotek, LLC",,,"$99,902.00",Phase I,SBIR,PHS2009-2,https://legacy.www.sbir.gov/sbirsearch/detail/107748
3D Cloud LLC,3D Cloud LLC,11/13/2019,11/13/2020,"$751,450.00",Phase II,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1946091
3D Cloud LLC,3D Cloud LLC,08/02/2019,08/02/2020,"$49,682.00",Phase I,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1858131
"3D Control Systems, Inc.","3D Control Systems, Inc.",03/09/2020,06/09/2020,"$49,989.00",Phase I,SBIR,X20.1,https://legacy.www.sbir.gov/sbirsearch/detail/1941887
3D EDUCATIONAL SERVICES INC,3D EDUCATIONAL SERVICES INC,11/02/2021,02/05/2022,"$49,021.00",Phase I,SBIR,X21.2,https://legacy.www.sbir.gov/sbirsearch/detail/2216217
3D EPITAXIAL TECHNOLOGIES LLC,3D EPITAXIAL TECHNOLOGIES LLC,08/22/2022,08/21/2024,"$1,148,052.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/2281883
3D EPITAXIAL TECHNOLOGIES LLC,3D EPITAXIAL TECHNOLOGIES LLC,06/29/2020,06/28/2021,"$200,000.00",Phase I,SBIR,DEFOA0002146,https://legacy.www.sbir.gov/sbirsearch/detail/1834871
"3D Glass Solutions, Inc.","3D Glass Solutions, Inc.",,,"$299,034.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/679098
"3D Glass Solutions, Inc.","3D Glass Solutions, Inc.",,,"$149,998.00",Phase I,SBIR,PA10-050,https://legacy.www.sbir.gov/sbirsearch/detail/368581
"3D Glass Solutions, Inc.","3D Glass Solutions, Inc.",,,"$149,436.00",Phase I,SBIR,NSF 09-541,https://legacy.www.sbir.gov/sbirsearch/detail/14111
"3D Glass Solutions, Inc.","3D Glass Solutions, Inc.",,,"$168,922.00",Phase I,SBIR,NSF 09-609,https://legacy.www.sbir.gov/sbirsearch/detail/14113
"3D Glass Solutions, Inc.","3D Glass Solutions, Inc.",,,"$149,862.00",Phase I,SBIR,NSF 09-541,https://legacy.www.sbir.gov/sbirsearch/detail/14115
"3D Health Solutions, Inc.","3D Health Solutions, Inc.",07/01/2019,06/30/2020,"$225,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1643301
"3D Imaging Drug Design and Development, LLC","3D Imaging Drug Design and Development, LLC",,,"$103,870.00",Phase I,SBIR,PHS2007-2,https://legacy.www.sbir.gov/sbirsearch/detail/70249
"3D Imaging Drug Design and Development, LLC","3D Imaging Drug Design and Development, LLC",,,"$121,290.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/70247
3D Microfluidics LLC,3D Microfluidics LLC,05/15/2020,12/31/2020,"$224,606.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1705661
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",06/01/2022,05/31/2024,"$1,730,722.00",Phase II,SBIR,PAR20-244,https://legacy.www.sbir.gov/sbirsearch/detail/2338489
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",04/07/2021,10/06/2022,"$224,869.00",Phase I,SBIR,PAR20-244,https://legacy.www.sbir.gov/sbirsearch/detail/2187101
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",,,"$200,542.00",Phase I,SBIR,PA12-088,https://legacy.www.sbir.gov/sbirsearch/detail/678382
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",,,"$704,319.00",Phase II,SBIR,PHS2005-2,https://legacy.www.sbir.gov/sbirsearch/detail/70735
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",,,"$149,917.00",Phase I,SBIR,PHS2004-2,https://legacy.www.sbir.gov/sbirsearch/detail/70739
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",,,"$99,738.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/70733
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",,,"$189,506.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/70737
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",,,$0.00,Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/70729
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",,,"$208,331.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/70731
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",,,"$143,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/70727
3D PIPELINE SIMULATION CORP.,3D PIPELINE SIMULATION CORP.,03/18/2005,12/18/2005,"$99,714.00",Phase I,SBIR,2005.1,https://legacy.www.sbir.gov/sbirsearch/detail/71155
"Cyphy Works, Inc.","Cyphy Works, Inc.",03/15/2011,,"$98,419.00",Phase I,SBIR,2010.3,https://legacy.www.sbir.gov/sbirsearch/detail/379969
"Cyphy Works, Inc.","Cyphy Works, Inc.",04/06/2010,04/05/2011,"$743,882.00",Phase II,SBIR,2008.2,https://legacy.www.sbir.gov/sbirsearch/detail/2269
"Cyphy Works, Inc.","Cyphy Works, Inc.",,,"$99,865.00",Phase I,SBIR,NSF 08-548,https://legacy.www.sbir.gov/sbirsearch/detail/101727
RATIONAL CYPHY INC,RATIONAL CYPHY INC,08/23/2022,05/31/2023,"$149,961.00",Phase I,SBIR,22.1,https://legacy.www.sbir.gov/sbirsearch/detail/2324285
RATIONAL CYPHY INC,RATIONAL CYPHY INC,08/31/2017,06/04/2018,"$149,992.00",Phase I,SBIR,2017.1,https://legacy.www.sbir.gov/sbirsearch/detail/1487139
RATIONAL CYPHY INC,RATIONAL CYPHY INC,01/01/2016,06/30/2016,"$150,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/965693
General Pneumatics Corporation,General Pneumatics Corporation,,,"$69,552.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/173082
General Pneumatics Corporation,General Pneumatics Corporation,,,"$750,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/173078
General Pneumatics Corporation,General Pneumatics Corporation,,,"$581,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/173076
General Pneumatics Corporation,General Pneumatics Corporation,,,"$79,213.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/173080
General Pneumatics Corporation,General Pneumatics Corporation,,,"$61,992.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/173074
General Pneumatics Corporation,General Pneumatics Corporation,,,"$57,701.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/173086
General Pneumatics Corporation,General Pneumatics Corporation,,,"$60,485.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/173070
General Pneumatics Corporation,General Pneumatics Corporation,,,"$50,932.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/173072
General Pneumatics Corporation,General Pneumatics Corporation,,,"$49,892.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/173068
General Pneumatics Corporation,General Pneumatics Corporation,,,"$44,456.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/173094
"Napneumatics, Inc.","Napneumatics, Inc.",,,"$69,464.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/245138
Pneumafil Corp.,Pneumafil Corp.,,,"$69,449.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/277548
"PNEUMAX, LLC","PNEUMAX, LLC",09/01/2019,08/31/2020,"$223,426.00",Phase I,STTR,PA18-575,https://legacy.www.sbir.gov/sbirsearch/detail/1680273
OTHERWORDLY LLC,OTHERWORDLY LLC,07/15/2023,06/30/2024,"$274,990.00",Phase I,SBIR,NSF 22-551,https://legacy.www.sbir.gov/sbirsearch/detail/2444317
"Amazability, Inc.","Amazability, Inc.",,,$0.00,Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/86580
"Amazability, Inc.","Amazability, Inc.",,,"$500,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/86582
"Amazability, Inc.","Amazability, Inc.",,,"$74,200.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/86578
Amazing Grains Grower Cooperative,Amazing Grains Grower Cooperative,,,"$79,587.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/86590
Arl Designs Llc,Arl Designs Llc,09/01/2013,08/31/2015,"$749,995.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/683028
Arl Designs Llc,Arl Designs Llc,07/01/2012,12/31/2012,"$149,998.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/392152
Arlington Technical Services,Arlington Technical Services,,,"$49,995.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/97388
Arlyn Toolworks,Arlyn Toolworks,,,"$74,096.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/97396
Arlyn Toolworks,Arlyn Toolworks,,,"$48,554.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/97394
Arlyn Toolworks,Arlyn Toolworks,,,"$38,943.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/97400
Arlyn Toolworks,Arlyn Toolworks,,,"$248,023.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/97392
Arlyn Toolworks,Arlyn Toolworks,,,"$39,899.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/97398
Barley & Britches Inc.,Barley & Britches Inc.,08/01/2021,07/31/2022,"$255,003.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/2082275
"BARLOW SCIENTIFIC, INC.","BARLOW SCIENTIFIC, INC.",,,"$150,000.00",Phase I,SBIR,PA11-096,https://legacy.www.sbir.gov/sbirsearch/detail/400712
